"","GOR","Region_Name","sex","age_group","pop_raw",".groups","region","ethnicity","N","ethnicity_per","pop"
"39",1,"North_East_England","Male","(-Inf,1]",27112.2350577784,"drop","E12000001","Other",113.129223685333,0.00384211724081359,104.168385752481
"40",1,"North_East_England","Male","(-Inf,1]",27112.2350577784,"drop","E12000001","White",26116.4018247605,0.886970443623194,24047.751156814
"41",1,"North_East_England","Male","(1,11]",156095.18788823,"drop","E12000001","Asian",7380.78926580363,0.0486004433028285,7586.2953288063
"42",1,"North_East_England","Male","(1,11]",156095.18788823,"drop","E12000001","Black",1407.33291022031,0.00926689556471432,1446.51780431469
"43",1,"North_East_England","Male","(1,11]",156095.18788823,"drop","E12000001","Mixed",4891.03403688014,0.0322060979986151,5027.21691824058
"44",1,"North_East_England","Male","(1,11]",156095.18788823,"drop","E12000001","Other",810.522983914355,0.00533706828724638,833.090677070039
"45",1,"North_East_England","Male","(1,11]",156095.18788823,"drop","E12000001","White",137377.027446453,0.904589494846596,141202.067159799
"46",1,"North_East_England","Male","(11,16]",76292.5186708065,"drop","E12000001","Asian",3010.05792387281,0.040445418132642,3085.68281803317
"47",1,"North_East_England","Male","(11,16]",76292.5186708065,"drop","E12000001","Black",604.387814515126,0.00812101244911819,619.572493900202
"48",1,"North_East_England","Male","(11,16]",76292.5186708065,"drop","E12000001","Mixed",1741.12577041965,0.0233950846087163,1784.86992931558
"49",1,"North_East_England","Male","(11,16]",76292.5186708065,"drop","E12000001","Other",611.891068050686,0.00822183184670988,627.264259673346
"50",1,"North_East_England","Male","(11,16]",76292.5186708065,"drop","E12000001","White",68455.2548246835,0.919816652962814,70175.1291698842
"51",1,"North_East_England","Male","(16,25]",144409.503249413,"drop","E12000001","Asian",10108.4362801596,0.0676494426057699,9769.22240179888
"52",1,"North_East_England","Male","(16,25]",144409.503249413,"drop","E12000001","Black",1390.40930358109,0.00930513996173225,1343.75063954001
"53",1,"North_East_England","Male","(16,25]",144409.503249413,"drop","E12000001","Mixed",2517.59040120133,0.0168486581535059,2433.10635436695
"54",1,"North_East_England","Male","(16,25]",144409.503249413,"drop","E12000001","Other",1247.64534192319,0.00834971004530645,1205.77747991933
"55",1,"North_East_England","Male","(16,25]",144409.503249413,"drop","E12000001","White",134159.711254354,0.897847049233685,129657.646373787
"56",1,"North_East_England","Male","(25,50]",398516.759089703,"drop","E12000001","Asian",23537.6622831887,0.0584123375480986,23278.295450522
"57",1,"North_East_England","Male","(25,50]",398516.759089703,"drop","E12000001","Black",5282.23420243662,0.0131086784884841,5224.02806717958
"58",1,"North_East_England","Male","(25,50]",398516.759089703,"drop","E12000001","Mixed",4249.29383247007,0.0105452777211684,4202.46990114087
"59",1,"North_East_England","Male","(25,50]",398516.759089703,"drop","E12000001","Other",4630.08787557506,0.0114902768427693,4579.06788842391
"60",1,"North_East_England","Male","(25,50]",398516.759089703,"drop","E12000001","White",365257.755734429,0.90644342939948,361232.897782437
"61",1,"North_East_England","Male","(50,70]",333142.678762274,"drop","E12000001","Asian",5378.57998212812,0.0161292836720844,5373.35276903479
"62",1,"North_East_England","Male","(50,70]",333142.678762274,"drop","E12000001","Black",1082.2380531438,0.00324541507570445,1081.18627201565
"63",1,"North_East_England","Male","(50,70]",333142.678762274,"drop","E12000001","Mixed",1550.242616142,0.00464886698708442,1548.7360012868
"64",1,"North_East_England","Male","(50,70]",333142.678762274,"drop","E12000001","Other",1221.06312566195,0.00366172365210994,1219.87642635108
"65",1,"North_East_England","Male","(50,70]",333142.678762274,"drop","E12000001","White",324234.637145299,0.972314710613017,323919.527293585
"66",1,"North_East_England","Male","(70, Inf]",156177.478778905,"drop","E12000001","Asian",1042.20956646667,0.00633993516465365,990.155089637328
"67",1,"North_East_England","Male","(70, Inf]",156177.478778905,"drop","E12000001","Black",129.927650590053,0.000790371636703886,123.43824951877
"68",1,"North_East_England","Male","(70, Inf]",156177.478778905,"drop","E12000001","Mixed",332.545741830234,0.002022931385703,315.936323561811
"69",1,"North_East_England","Male","(70, Inf]",156177.478778905,"drop","E12000001","Other",160.522279531966,0.000976483883337701,152.504790967917
"70",1,"North_East_England","Male","(70, Inf]",156177.478778905,"drop","E12000001","White",162722.842809325,0.989870277929602,154595.444325219
"71",2,"North_West_England","Female","(-Inf,1]",78736.4132145104,"drop","E12000002","Asian",11571.7530339892,0.136309017957748,10732.4831627854
"72",2,"North_West_England","Female","(-Inf,1]",78736.4132145104,"drop","E12000002","Black",1939.29880670294,0.0228438953969952,1798.64638740686
"73",2,"North_West_England","Female","(-Inf,1]",78736.4132145104,"drop","E12000002","Mixed",3926.26950503115,0.046249340000281,3641.50714516051
"74",2,"North_West_England","Female","(-Inf,1]",78736.4132145104,"drop","E12000002","Other",427.433434004138,0.00503493562818689,396.432772129383
"75",2,"North_West_England","Female","(-Inf,1]",78736.4132145104,"drop","E12000002","White",67028.770295599,0.789562811016789,62167.3437470282
"76",2,"North_West_England","Female","(1,11]",438370.395319334,"drop","E12000002","Asian",51662.8706051901,0.121796518099987,53391.9877880096
"77",2,"North_West_England","Female","(1,11]",438370.395319334,"drop","E12000002","Black",9501.46839707496,0.022399950952097,9819.47535400445
"78",2,"North_West_England","Female","(1,11]",438370.395319334,"drop","E12000002","Mixed",19432.724512202,0.0458131372697027,20083.1230957385
"79",2,"North_West_England","Female","(1,11]",438370.395319334,"drop","E12000002","Other",3238.18122684435,0.00763409376572203,3346.56070198443
"80",2,"North_West_England","Female","(1,11]",438370.395319334,"drop","E12000002","White",340338.380343589,0.802356299912491,351729.248379597
"81",2,"North_West_England","Female","(11,16]",210586.411312819,"drop","E12000002","Asian",22152.2935885675,0.107864558737584,22714.8103323886
"82",2,"North_West_England","Female","(11,16]",210586.411312819,"drop","E12000002","Black",5029.98996017677,0.0244921658039487,5157.7173019321
"83",2,"North_West_England","Female","(11,16]",210586.411312819,"drop","E12000002","Mixed",8828.36697628962,0.0429873279019014,9052.54711478881
"84",2,"North_West_England","Female","(11,16]",210586.411312819,"drop","E12000002","Other",2449.67690297713,0.0119280343199156,2511.88194144716
"85",2,"North_West_England","Female","(11,16]",210586.411312819,"drop","E12000002","White",166911.055423146,0.81272791323665,171149.454622262
"86",2,"North_West_England","Female","(16,25]",363521.812136012,"drop","E12000002","Asian",46082.3568594528,0.116806809233507,42461.8229623899
"87",2,"North_West_England","Female","(16,25]",363521.812136012,"drop","E12000002","Black",8496.93659691252,0.0215375280212296,7829.36121520752
"88",2,"North_West_England","Female","(16,25]",363521.812136012,"drop","E12000002","Mixed",12362.0748950533,0.0313346500136877,11390.8287556235
"89",2,"North_West_England","Female","(16,25]",363521.812136012,"drop","E12000002","Other",3902.55502474901,0.00989196367905856,3595.94456219498
"90",2,"North_West_England","Female","(16,25]",363521.812136012,"drop","E12000002","White",323673.803474243,0.820429049052517,298243.854640596
"91",2,"North_West_England","Female","(25,50]",1172032.23487399,"drop","E12000002","Asian",117128.802755166,0.100222840994645,117464.400316375
"92",2,"North_West_England","Female","(25,50]",1172032.23487399,"drop","E12000002","Black",23151.1405861208,0.0198095859193364,23217.4732569682
"93",2,"North_West_England","Female","(25,50]",1172032.23487399,"drop","E12000002","Mixed",21437.20509058,0.0183430338791544,21498.6269917547
"94",2,"North_West_England","Female","(25,50]",1172032.23487399,"drop","E12000002","Other",10864.5372842747,0.00929638796870767,10895.6663672201
"95",2,"North_West_England","Female","(25,50]",1172032.23487399,"drop","E12000002","White",996102.03540711,0.852328151238156,998956.067941675
"96",2,"North_West_England","Female","(50,70]",914083.572548926,"drop","E12000002","Asian",35201.0155900691,0.0389266613754533,35582.2216974766
"97",2,"North_West_England","Female","(50,70]",914083.572548926,"drop","E12000002","Black",9774.70115854321,0.0108092472807008,9880.55537090778
"98",2,"North_West_England","Female","(50,70]",914083.572548926,"drop","E12000002","Mixed",6801.85872000603,0.0075217617071266,6875.518813112
"99",2,"North_West_England","Female","(50,70]",914083.572548926,"drop","E12000002","Other",2408.95358431915,0.00266391519886804,2435.04112194869
"100",2,"North_West_England","Female","(50,70]",914083.572548926,"drop","E12000002","White",850104.112534592,0.940078414437851,859310.235545481
"101",2,"North_West_England","Female","(70, Inf]",486583.284795053,"drop","E12000002","Asian",8754.79038817224,0.0166320517630563,8092.87837974927
"102",2,"North_West_England","Female","(70, Inf]",486583.284795053,"drop","E12000002","Black",2294.19320820643,0.0043584298996915,2120.73913714086
"103",2,"North_West_England","Female","(70, Inf]",486583.284795053,"drop","E12000002","Mixed",1478.33271113832,0.00280848599275318,1366.56233965474
"104",2,"North_West_England","Female","(70, Inf]",486583.284795053,"drop","E12000002","Other",519.572009184178,0.000987065157272204,480.289406532254
"105",2,"North_West_England","Female","(70, Inf]",486583.284795053,"drop","E12000002","White",513333.771922626,0.975213967187227,474522.815531975
"106",2,"North_West_England","Male","(-Inf,1]",82677.1695906304,"drop","E12000002","Asian",12035.6908154324,0.135565043589279,11208.134099392
"107",2,"North_West_England","Male","(-Inf,1]",82677.1695906304,"drop","E12000002","Black",1973.30957084933,0.022226542878978,1837.62765501868
"108",2,"North_West_England","Male","(-Inf,1]",82677.1695906304,"drop","E12000002","Mixed",4102.66500658718,0.0462107218421612,3820.57168664981
"109",2,"North_West_England","Male","(-Inf,1]",82677.1695906304,"drop","E12000002","Other",427.302513037918,0.00481295878185224,397.921809439912
"110",2,"North_West_England","Male","(-Inf,1]",82677.1695906304,"drop","E12000002","White",70242.7010020228,0.79118473290773,65412.91434013
"111",2,"North_West_England","Male","(1,11]",460899.362517292,"drop","E12000002","Asian",52772.0801268485,0.119077216749556,54882.6132902038
"112",2,"North_West_England","Male","(1,11]",460899.362517292,"drop","E12000002","Black",9532.86665858986,0.0215103749297159,9914.118092614
"113",2,"North_West_England","Male","(1,11]",460899.362517292,"drop","E12000002","Mixed",19962.4851719019,0.0450442197457552,20760.8521659074
"114",2,"North_West_England","Male","(1,11]",460899.362517292,"drop","E12000002","Other",3273.9932921942,0.0073875808562804,3404.93130720459
"115",2,"North_West_England","Male","(1,11]",460899.362517292,"drop","E12000002","White",357633.865266695,0.806980607718692,371936.847661362
"116",2,"North_West_England","Male","(11,16]",221630.413409717,"drop","E12000002","Asian",22722.1589995469,0.104792533678478,23225.2125614127
"117",2,"North_West_England","Male","(11,16]",221630.413409717,"drop","E12000002","Black",5058.78687348311,0.0233306656212682,5170.78506676555
"118",2,"North_West_England","Male","(11,16]",221630.413409717,"drop","E12000002","Mixed",8861.78906379532,0.0408697663341698,9057.9832086006
"119",2,"North_West_England","Male","(11,16]",221630.413409717,"drop","E12000002","Other",2583.23397418806,0.0119136404795375,2640.42506469464
"120",2,"North_West_England","Male","(11,16]",221630.413409717,"drop","E12000002","White",177603.973089078,0.819093393886547,181536.007508244
"121",2,"North_West_England","Male","(16,25]",381046.716181913,"drop","E12000002","Asian",47314.5675848136,0.116235500709479,44291.1558491072
"122",2,"North_West_England","Male","(16,25]",381046.716181913,"drop","E12000002","Black",9063.20385475473,0.022265151978851,8484.0630468324
"123",2,"North_West_England","Male","(16,25]",381046.716181913,"drop","E12000002","Mixed",13211.4173449592,0.032455875400753,12367.2047422663
"124",2,"North_West_England","Male","(16,25]",381046.716181913,"drop","E12000002","Other",4405.61910687872,0.0108230798454482,4124.09903408269
"125",2,"North_West_England","Male","(16,25]",381046.716181913,"drop","E12000002","White",333062.995413219,0.818220392065469,311780.193509624
"126",2,"North_West_England","Male","(25,50]",1148555.69147959,"drop","E12000002","Asian",124680.685516252,0.106672788219066,122519.638035006
"127",2,"North_West_England","Male","(25,50]",1148555.69147959,"drop","E12000002","Black",26431.8315902548,0.0226142257864129,25973.6977353891
"128",2,"North_West_England","Male","(25,50]",1148555.69147959,"drop","E12000002","Mixed",20879.7759075755,0.0178640653460317,20517.873926148
"129",2,"North_West_England","Male","(25,50]",1148555.69147959,"drop","E12000002","Other",17694.3227289783,0.0151386939631646,17387.6331129604
"130",2,"North_West_England","Male","(25,50]",1148555.69147959,"drop","E12000002","White",979127.733237906,0.837710226685325,962156.848670089
"131",2,"North_West_England","Male","(50,70]",875772.012258344,"drop","E12000002","Asian",35640.3172888752,0.0405006666915817,35469.350366291
"132",2,"North_West_England","Male","(50,70]",875772.012258344,"drop","E12000002","Black",10195.1727744254,0.0115855111797497,10146.2664389309
"133",2,"North_West_England","Male","(50,70]",875772.012258344,"drop","E12000002","Mixed",6635.04818057371,0.00753988447032938,6603.2197947758
"134",2,"North_West_England","Male","(50,70]",875772.012258344,"drop","E12000002","Other",4188.31168732577,0.00475948107515265,4168.22031849195
"135",2,"North_West_England","Male","(50,70]",875772.012258344,"drop","E12000002","White",823334.49833344,0.935614456583187,819384.955339854
"136",2,"North_West_England","Male","(70, Inf]",410391.751592,"drop","E12000002","Asian",8178.90908365234,0.0188699544797361,7744.07367140022
"137",2,"North_West_England","Male","(70, Inf]",410391.751592,"drop","E12000002","Black",1989.4551928321,0.00458996775049764,1883.68490487752
"138",2,"North_West_England","Male","(70, Inf]",410391.751592,"drop","E12000002","Mixed",1362.56890874193,0.00314364825681401,1290.12731450304
"139",2,"North_West_England","Male","(70, Inf]",410391.751592,"drop","E12000002","Other",687.996248194592,0.00158730923071513,651.418615511333
"140",2,"North_West_England","Male","(70, Inf]",410391.751592,"drop","E12000002","White",421216.619785069,0.971809120282237,398822.447085708
"141",3,"Yorkshire","Female","(-Inf,1]",58321.2212079278,"drop","E12000003","Asian",11064.5409609186,0.169378686480353,9878.37184212894
"142",3,"Yorkshire","Female","(-Inf,1]",58321.2212079278,"drop","E12000003","Black",1499.34565421167,0.0229523482616594,1338.60898020963
"143",3,"Yorkshire","Female","(-Inf,1]",58321.2212079278,"drop","E12000003","Mixed",3120.11405599519,0.0477634655011914,2785.62363715221
"144",3,"Yorkshire","Female","(-Inf,1]",58321.2212079278,"drop","E12000003","Other",469.593989454077,0.00718865910422705,419.25137780601
"145",3,"Yorkshire","Female","(-Inf,1]",58321.2212079278,"drop","E12000003","White",49170.6866338205,0.752716840652569,43899.365370631
"146",3,"Yorkshire","Female","(1,11]",328071.632545297,"drop","E12000003","Asian",48690.1508286351,0.148197926439632,48619.5356668778
"147",3,"Yorkshire","Female","(1,11]",328071.632545297,"drop","E12000003","Black",7042.2001274775,0.0214343032154113,7031.9868483509
"148",3,"Yorkshire","Female","(1,11]",328071.632545297,"drop","E12000003","Mixed",15310.1328941896,0.0465993616741833,15287.928660018
"149",3,"Yorkshire","Female","(1,11]",328071.632545297,"drop","E12000003","Other",3608.39986916202,0.0109828655133341,3603.16661898494
"150",3,"Yorkshire","Female","(1,11]",328071.632545297,"drop","E12000003","White",253897.24106465,0.77278554315744,253529.014751065
"151",3,"Yorkshire","Female","(11,16]",158512.475674906,"drop","E12000003","Asian",20712.8521455198,0.132287588771066,20969.2331971655
"152",3,"Yorkshire","Female","(11,16]",158512.475674906,"drop","E12000003","Black",3218.31042515071,0.0205545099761676,3258.14626260687
"153",3,"Yorkshire","Female","(11,16]",158512.475674906,"drop","E12000003","Mixed",6809.33856719517,0.0434894708778633,6893.62369464182
"154",3,"Yorkshire","Female","(11,16]",158512.475674906,"drop","E12000003","Other",2313.94221950719,0.014778545930015,2342.58390224198
"155",3,"Yorkshire","Female","(11,16]",158512.475674906,"drop","E12000003","White",123519.974076186,0.788889884444888,125048.888618249
"156",3,"Yorkshire","Female","(16,25]",287942.112666289,"drop","E12000003","Asian",42353.309644105,0.136106425282893,39190.7716434126
"157",3,"Yorkshire","Female","(16,25]",287942.112666289,"drop","E12000003","Black",6888.03218402527,0.0221353524831721,6373.70015861756
"158",3,"Yorkshire","Female","(16,25]",287942.112666289,"drop","E12000003","Mixed",9929.88034987541,0.0319106234970824,9188.41234624843
"159",3,"Yorkshire","Female","(16,25]",287942.112666289,"drop","E12000003","Other",4080.09707157567,0.0131117835155217,3775.43464628235
"160",3,"Yorkshire","Female","(16,25]",287942.112666289,"drop","E12000003","White",247926.566409196,0.796735815221331,229413.793871728
"161",3,"Yorkshire","Female","(25,50]",869770.726194466,"drop","E12000003","Asian",98944.4359699008,0.114271567543876,99390.0642860173
"162",3,"Yorkshire","Female","(25,50]",869770.726194466,"drop","E12000003","Black",16650.0220183023,0.0192292178637538,16725.0107855087
"163",3,"Yorkshire","Female","(25,50]",869770.726194466,"drop","E12000003","Mixed",15128.3552303605,0.0174718350717546,15196.4906783099
"164",3,"Yorkshire","Female","(25,50]",869770.726194466,"drop","E12000003","Other",10456.6073872982,0.0120764033431949,10503.7021056279
"165",3,"Yorkshire","Female","(25,50]",869770.726194466,"drop","E12000003","White",724691.575098381,0.836950976177421,727955.458339002
"166",3,"Yorkshire","Female","(50,70]",676797.296522613,"drop","E12000003","Asian",27861.1043166368,0.0415183571679024,28099.5118872966
"167",3,"Yorkshire","Female","(50,70]",676797.296522613,"drop","E12000003","Black",7780.19646153399,0.0115939760267698,7846.77163086576
"168",3,"Yorkshire","Female","(50,70]",676797.296522613,"drop","E12000003","Mixed",4578.58250589496,0.00682296084326221,4617.76145299951
"169",3,"Yorkshire","Female","(50,70]",676797.296522613,"drop","E12000003","Other",2122.41041927589,0.00316279616353021,2140.57189292934
"170",3,"Yorkshire","Female","(50,70]",676797.296522613,"drop","E12000003","White",628712.782102405,0.936901909798535,634092.679658522
"171",3,"Yorkshire","Female","(70, Inf]",371237.105262261,"drop","E12000003","Asian",7586.29642565469,0.0190265774322089,7063.37152898151
"172",3,"Yorkshire","Female","(70, Inf]",371237.105262261,"drop","E12000003","Black",2036.80550958575,0.00510834741593145,1896.40810736434
"173",3,"Yorkshire","Female","(70, Inf]",371237.105262261,"drop","E12000003","Mixed",849.231480424638,0.00212988889618486,790.693788349899
"174",3,"Yorkshire","Female","(70, Inf]",371237.105262261,"drop","E12000003","Other",489.195090845599,0.00122691070229661,455.474777535882
"175",3,"Yorkshire","Female","(70, Inf]",371237.105262261,"drop","E12000003","White",387759.494897957,0.972508275553378,361031.15706003
"176",3,"Yorkshire","Male","(-Inf,1]",61065.9674310222,"drop","E12000003","Asian",11552.5177311325,0.168984001111712,10319.1715082516
"177",3,"Yorkshire","Male","(-Inf,1]",61065.9674310222,"drop","E12000003","Black",1587.42444167042,0.0232199889114299,1417.95108661407
"178",3,"Yorkshire","Male","(-Inf,1]",61065.9674310222,"drop","E12000003","Mixed",3228.97386165074,0.0472316888254097,2884.24877152464
"179",3,"Yorkshire","Male","(-Inf,1]",61065.9674310222,"drop","E12000003","Other",455.888654630547,0.00666849345864222,407.21800435943
"180",3,"Yorkshire","Male","(-Inf,1]",61065.9674310222,"drop","E12000003","White",51539.7603296797,0.753895827692807,46037.3780602725
"181",3,"Yorkshire","Male","(1,11]",342756.080098972,"drop","E12000003","Asian",50112.6140602211,0.146896975682305,50349.831563261
"182",3,"Yorkshire","Male","(1,11]",342756.080098972,"drop","E12000003","Black",7362.35654810318,0.0215815504956798,7397.20765035722
"183",3,"Yorkshire","Male","(1,11]",342756.080098972,"drop","E12000003","Mixed",15122.6152046667,0.0443294862906816,15194.2009537951
"184",3,"Yorkshire","Male","(1,11]",342756.080098972,"drop","E12000003","Other",3257.39627419993,0.00954852725710449,3272.81577336332
"185",3,"Yorkshire","Male","(1,11]",342756.080098972,"drop","E12000003","White",265286.241736231,0.777643460274229,266542.024158195
"186",3,"Yorkshire","Male","(11,16]",165709.915493324,"drop","E12000003","Asian",21040.1180208659,0.128781023578775,21340.2925343826
"187",3,"Yorkshire","Male","(11,16]",165709.915493324,"drop","E12000003","Black",3479.80487871185,0.0212989696013351,3529.45045273212
"188",3,"Yorkshire","Male","(11,16]",165709.915493324,"drop","E12000003","Mixed",6720.04414706257,0.0411316211674775,6815.91746776611
"189",3,"Yorkshire","Male","(11,16]",165709.915493324,"drop","E12000003","Other",2362.76105849491,0.0144618384404158,2396.47002583941
"190",3,"Yorkshire","Male","(11,16]",165709.915493324,"drop","E12000003","White",129776.296507103,0.794326547211997,131627.785012604
"191",3,"Yorkshire","Male","(16,25]",298439.676151123,"drop","E12000003","Asian",44226.1593382612,0.136528121281751,40745.4083008471
"192",3,"Yorkshire","Male","(16,25]",298439.676151123,"drop","E12000003","Black",7269.4561405464,0.0224411344882544,6697.32490913846
"193",3,"Yorkshire","Male","(16,25]",298439.676151123,"drop","E12000003","Mixed",10463.309282876,0.0323007012174602,9639.81081079303
"194",3,"Yorkshire","Male","(16,25]",298439.676151123,"drop","E12000003","Other",4277.72404528014,0.0132055244227054,3941.05243211795
"195",3,"Yorkshire","Male","(16,25]",298439.676151123,"drop","E12000003","White",257697.782598507,0.795524518589829,237416.079698227
"196",3,"Yorkshire","Male","(25,50]",854015.187241102,"drop","E12000003","Asian",105219.455645767,0.119536073090018,102085.621842038
"197",3,"Yorkshire","Male","(25,50]",854015.187241102,"drop","E12000003","Black",20987.5849800557,0.0238432472090045,20362.4952296339
"198",3,"Yorkshire","Male","(25,50]",854015.187241102,"drop","E12000003","Mixed",16593.8676844552,0.0188517016002536,16099.639471954
"199",3,"Yorkshire","Male","(25,50]",854015.187241102,"drop","E12000003","Other",17394.2222061587,0.0197609558443201,16876.1564054502
"200",3,"Yorkshire","Male","(25,50]",854015.187241102,"drop","E12000003","White",720036.693449624,0.818008022256404,698591.274292026
"201",3,"Yorkshire","Male","(50,70]",654854.365085172,"drop","E12000003","Asian",27682.2124312408,0.0422572518123954,27672.3458058504
"202",3,"Yorkshire","Male","(50,70]",654854.365085172,"drop","E12000003","Black",8758.6765546851,0.0133702319362652,8755.55474566441
"203",3,"Yorkshire","Male","(50,70]",654854.365085172,"drop","E12000003","Mixed",4694.86222198998,0.00716676731066615,4693.18885693945
"204",3,"Yorkshire","Male","(50,70]",654854.365085172,"drop","E12000003","Other",3514.1806011783,0.00536444169508059,3512.92806026842
"205",3,"Yorkshire","Male","(50,70]",654854.365085172,"drop","E12000003","White",610437.922794851,0.931841307245593,610220.347616449
"206",3,"Yorkshire","Male","(70, Inf]",306912.132473389,"drop","E12000003","Asian",6097.45401385957,0.0189307440000327,5810.07501035787
"207",3,"Yorkshire","Male","(70, Inf]",306912.132473389,"drop","E12000003","Black",1793.20497464636,0.00556735716865666,1708.68946087343
"208",3,"Yorkshire","Male","(70, Inf]",306912.132473389,"drop","E12000003","Mixed",740.819549171019,0.00230001984495479,705.903995346189
"209",3,"Yorkshire","Male","(70, Inf]",306912.132473389,"drop","E12000003","Other",574.57750872148,0.00178388876751821,547.497105734341
"210",3,"Yorkshire","Male","(70, Inf]",306912.132473389,"drop","E12000003","White",312886.621021604,0.971417990218838,298139.966901078
"211",4,"East_Midlands","Female","(-Inf,1]",49763.8185890586,"drop","E12000004","Asian",6014.49635607439,0.114498882760487,5697.90163034275
"212",4,"East_Midlands","Female","(-Inf,1]",49763.8185890586,"drop","E12000004","Black",1687.14140696137,0.0321183678099552,1598.33262907127
"213",4,"East_Midlands","Female","(-Inf,1]",49763.8185890586,"drop","E12000004","Mixed",2870.1424378032,0.0546393385308189,2719.06213047383
"214",4,"East_Midlands","Female","(-Inf,1]",49763.8185890586,"drop","E12000004","Other",292.41694583753,0.00556678591463707,277.024524380126
"215",4,"East_Midlands","Female","(-Inf,1]",49763.8185890586,"drop","E12000004","White",41664.6678611661,0.793176624984102,39471.4976747906
"216",4,"East_Midlands","Female","(1,11]",282991.687928896,"drop","E12000004","Asian",27689.7764818403,0.101534067557669,28733.2971604312
"217",4,"East_Midlands","Female","(1,11]",282991.687928896,"drop","E12000004","Black",7820.96509551389,0.028678252382964,8115.70704870586
"218",4,"East_Midlands","Female","(1,11]",282991.687928896,"drop","E12000004","Mixed",15160.7333634876,0.0555920314691483,15732.0828208506
"219",4,"East_Midlands","Female","(1,11]",282991.687928896,"drop","E12000004","Other",1951.07594289783,0.00715428948031596,2024.60445596656
"220",4,"East_Midlands","Female","(1,11]",282991.687928896,"drop","E12000004","White",220091.594702058,0.807041359109903,228385.996442942
"221",4,"East_Midlands","Female","(11,16]",137021.401813838,"drop","E12000004","Asian",11712.2021395655,0.0870247766982356,11924.2568957285
"222",4,"East_Midlands","Female","(11,16]",137021.401813838,"drop","E12000004","Black",3956.90901854272,0.0294008863278285,4028.55065920838
"223",4,"East_Midlands","Female","(11,16]",137021.401813838,"drop","E12000004","Mixed",7366.38367362748,0.0547341897477482,7499.75540638109
"224",4,"East_Midlands","Female","(11,16]",137021.401813838,"drop","E12000004","Other",1211.08461628435,0.0089986807808565,1233.0118550682
"225",4,"East_Midlands","Female","(11,16]",137021.401813838,"drop","E12000004","White",110338.105327195,0.819841466445331,112335.826997452
"226",4,"East_Midlands","Female","(16,25]",239376.84224906,"drop","E12000004","Asian",29370.1596512112,0.115332126128002,27607.8401623915
"227",4,"East_Midlands","Female","(16,25]",239376.84224906,"drop","E12000004","Black",8420.02009350245,0.0330641314503066,7914.78737828222
"228",4,"East_Midlands","Female","(16,25]",239376.84224906,"drop","E12000004","Mixed",10281.7347239694,0.0403748001400668,9664.79216396609
"229",4,"East_Midlands","Female","(16,25]",239376.84224906,"drop","E12000004","Other",2413.14290698502,0.00947604321591806,2268.34530204209
"230",4,"East_Midlands","Female","(16,25]",239376.84224906,"drop","E12000004","White",204172.171596375,0.801752899065706,191921.077242378
"231",4,"East_Midlands","Female","(25,50]",762142.430785051,"drop","E12000004","Asian",75407.0762246844,0.101739093995186,77539.6804033599
"232",4,"East_Midlands","Female","(25,50]",762142.430785051,"drop","E12000004","Black",19400.5758077526,0.026175222598268,19949.2477773838
"233",4,"East_Midlands","Female","(25,50]",762142.430785051,"drop","E12000004","Mixed",15431.8033990537,0.0208205618774226,15868.2336395694
"234",4,"East_Midlands","Female","(25,50]",762142.430785051,"drop","E12000004","Other",7248.0612575995,0.00977907144115463,7453.04527898227
"235",4,"East_Midlands","Female","(25,50]",762142.430785051,"drop","E12000004","White",623693.412524339,0.841486050087969,641332.223685756
"236",4,"East_Midlands","Female","(50,70]",616010.439323227,"drop","E12000004","Asian",33224.0467204059,0.0546756923253907,33680.7972496655
"237",4,"East_Midlands","Female","(50,70]",616010.439323227,"drop","E12000004","Black",10003.9976616496,0.016463241301558,10141.528506857
"238",4,"East_Midlands","Female","(50,70]",616010.439323227,"drop","E12000004","Mixed",4581.34657828638,0.00753936743643332,4644.32904673652
"239",4,"East_Midlands","Female","(50,70]",616010.439323227,"drop","E12000004","Other",1893.68143113161,0.00311636761656927,1919.71498457552
"240",4,"East_Midlands","Female","(50,70]",616010.439323227,"drop","E12000004","White",557953.553567281,0.918205331320049,565624.069535392
"241",4,"East_Midlands","Female","(70, Inf]",334895.967320167,"drop","E12000004","Asian",10188.1445018649,0.0283934695413377,9508.85844762197
"242",4,"East_Midlands","Female","(70, Inf]",334895.967320167,"drop","E12000004","Black",2635.69991644451,0.00734546563252759,2459.96681842237
"243",4,"East_Midlands","Female","(70, Inf]",334895.967320167,"drop","E12000004","Mixed",1006.44906525418,0.00280488570553465,939.344911577535
"244",4,"East_Midlands","Female","(70, Inf]",334895.967320167,"drop","E12000004","Other",476.185048549672,0.00132708617055448,444.435806805057
"245",4,"East_Midlands","Female","(70, Inf]",334895.967320167,"drop","E12000004","White",344513.513051941,0.960129092950046,321543.36133574
"246",4,"East_Midlands","Male","(-Inf,1]",52264.2548566393,"drop","E12000004","Asian",6358.90878290264,0.115017565677095,6011.30736553796
"247",4,"East_Midlands","Male","(-Inf,1]",52264.2548566393,"drop","E12000004","Black",1778.86234966922,0.0321753974020993,1681.62316993697
"248",4,"East_Midlands","Male","(-Inf,1]",52264.2548566393,"drop","E12000004","Mixed",2989.00359094633,0.0540639799323894,2825.61362575063
"249",4,"East_Midlands","Male","(-Inf,1]",52264.2548566393,"drop","E12000004","Other",300.020591661734,0.0054266603412705,283.620359096579
